Plot,Treatment,Row,Date,With Brood,Without Brood,Added.Brood,Added.No.Brood,Days.Since.Start
104,Clinch,3,9/17/21,1,2,NA,NA,197
104,Clinch,4,9/17/21,2,1,NA,NA,197
104,Clinch,5,9/17/21,0,2,12,5,197
105,Extinguish,1,9/17/21,2,0,NA,NA,197
105,Extinguish,2,9/17/21,2,0,NA,NA,197
105,Extinguish,3,9/17/21,0,3,NA,NA,197
105,Extinguish,4,9/17/21,3,1,NA,NA,197
105,Extinguish,5,9/17/21,5,1,12,5,197
201,Chlorpyrifos,1,9/17/21,1,1,NA,NA,197
201,Chlorpyrifos,2,9/17/21,4,2,NA,NA,197
201,Chlorpyrifos,3,9/17/21,4,1,NA,NA,197
201,Chlorpyrifos,4,9/17/21,7,2,NA,NA,197
201,Chlorpyrifos,5,9/17/21,3,0,19,6,197
202,Clinch,1,9/17/21,2,0,NA,NA,197
202,Clinch,2,9/17/21,5,3,NA,NA,197
202,Clinch,3,9/17/21,2,1,NA,NA,197
202,Clinch,4,9/17/21,4,1,NA,NA,197
202,Clinch,5,9/17/21,0,3,13,8,197
203,HotWater,1,9/17/21,3,1,NA,NA,197
203,HotWater,2,9/17/21,1,3,NA,NA,197
203,HotWater,3,9/17/21,2,4,NA,NA,197
203,HotWater,4,9/17/21,3,2,NA,NA,197
203,HotWater,5,9/17/21,2,1,11,11,197
204,Extinguish,1,9/17/21,2,0,NA,NA,197
204,Extinguish,2,9/17/21,4,0,NA,NA,197
204,Extinguish,3,9/17/21,2,2,NA,NA,197
204,Extinguish,4,9/17/21,5,1,NA,NA,197
204,Extinguish,5,9/17/21,3,1,16,4,197
205,Control,1,9/17/21,3,1,NA,NA,197
205,Control,2,9/17/21,2,0,NA,NA,197
205,Control,3,9/17/21,8,3,NA,NA,197
205,Control,4,9/17/21,6,0,NA,NA,197
205,Control,5,9/17/21,7,0,26,4,197
301,Chlorpyrifos,1,9/17/21,3,1,NA,NA,197
301,Chlorpyrifos,2,9/17/21,5,1,NA,NA,197
301,Chlorpyrifos,3,9/17/21,1,0,NA,NA,197
301,Chlorpyrifos,4,9/17/21,4,0,NA,NA,197
301,Chlorpyrifos,5,9/17/21,1,2,14,4,197
302,Extinguish,1,9/17/21,1,2,NA,NA,197
302,Extinguish,2,9/17/21,2,2,NA,NA,197
302,Extinguish,3,9/17/21,1,0,NA,NA,197
302,Extinguish,4,9/17/21,2,0,NA,NA,197
302,Extinguish,5,9/17/21,2,0,8,4,197
303,Clinch,1,9/17/21,1,1,NA,NA,197
303,Clinch,2,9/17/21,2,2,NA,NA,197
303,Clinch,3,9/17/21,1,0,NA,NA,197
303,Clinch,4,9/17/21,1,1,NA,NA,197
303,Clinch,5,9/17/21,3,0,8,4,197
304,HotWater,1,9/17/21,5,1,NA,NA,197
304,HotWater,2,9/17/21,4,3,NA,NA,197
304,HotWater,3,9/17/21,4,1,NA,NA,197
304,HotWater,4,9/17/21,4,1,NA,NA,197
304,HotWater,5,9/17/21,6,0,23,6,197
305,Control,1,9/17/21,7,3,NA,NA,197
305,Control,2,9/17/21,5,3,NA,NA,197
305,Control,3,9/17/21,2,1,NA,NA,197
305,Control,4,9/17/21,1,0,NA,NA,197
305,Control,5,9/17/21,3,2,18,9,197
401,HotWater,1,9/17/21,5,1,NA,NA,197
401,HotWater,2,9/17/21,3,0,NA,NA,197
401,HotWater,3,9/17/21,3,1,NA,NA,197
401,HotWater,4,9/17/21,2,2,NA,NA,197
401,HotWater,5,9/17/21,2,1,15,5,197
402,Extinguish,1,9/17/21,3,1,NA,NA,197
402,Extinguish,2,9/17/21,1,1,NA,NA,197
402,Extinguish,3,9/17/21,0,2,NA,NA,197
402,Extinguish,4,9/17/21,1,1,NA,NA,197
402,Extinguish,5,9/17/21,0,1,5,6,197
403,Control,1,9/17/21,1,0,NA,NA,197
403,Control,2,9/17/21,5,0,NA,NA,197
403,Control,3,9/17/21,4,1,NA,NA,197
403,Control,4,9/17/21,2,0,NA,NA,197
403,Control,5,9/17/21,5,1,17,2,197
404,Clinch,1,9/17/21,4,1,NA,NA,197
404,Clinch,2,9/17/21,0,1,NA,NA,197
404,Clinch,3,9/17/21,1,1,NA,NA,197
404,Clinch,4,9/17/21,1,0,NA,NA,197
404,Clinch,5,9/17/21,1,1,7,4,197
405,Chlorpyrifos,1,9/17/21,3,0,NA,NA,197
405,Chlorpyrifos,2,9/17/21,3,1,NA,NA,197
405,Chlorpyrifos,3,9/17/21,2,1,NA,NA,197
405,Chlorpyrifos,4,9/17/21,0,2,NA,NA,197
405,Chlorpyrifos,5,9/17/21,1,2,9,6,197
501,Clinch,1,9/17/21,2,1,NA,NA,197
501,Clinch,2,9/17/21,0,1,NA,NA,197
501,Clinch,3,9/17/21,4,2,NA,NA,197
501,Clinch,4,9/17/21,0,3,NA,NA,197
501,Clinch,5,9/17/21,2,2,8,9,197
502,Control,1,9/17/21,8,1,NA,NA,197
502,Control,2,9/17/21,7,2,NA,NA,197
502,Control,3,9/17/21,6,0,NA,NA,197
502,Control,4,9/17/21,4,0,NA,NA,197
502,Control,5,9/17/21,5,1,30,4,197
503,Chlorpyrifos,1,9/17/21,4,5,NA,NA,197
503,Chlorpyrifos,2,9/17/21,4,2,NA,NA,197
503,Chlorpyrifos,3,9/17/21,3,1,NA,NA,197
503,Chlorpyrifos,4,9/17/21,2,2,NA,NA,197
503,Chlorpyrifos,5,9/17/21,2,0,15,10,197
504,Extinguish,1,9/17/21,1,2,NA,NA,197
504,Extinguish,2,9/17/21,2,0,NA,NA,197
504,Extinguish,3,9/17/21,0,1,NA,NA,197
504,Extinguish,4,9/17/21,1,1,NA,NA,197
504,Extinguish,5,9/17/21,1,0,5,4,197
505,HotWater,1,9/17/21,6,2,NA,NA,197
505,HotWater,2,9/17/21,3,2,NA,NA,197
505,HotWater,3,9/17/21,3,2,NA,NA,197
505,HotWater,4,9/17/21,3,1,NA,NA,197
505,HotWater,5,9/17/21,2,1,17,8,197
601,Control,1,9/17/21,8,1,NA,NA,197
601,Control,2,9/17/21,10,3,NA,NA,197
601,Control,3,9/17/21,10,1,NA,NA,197
601,Control,4,9/17/21,13,3,NA,NA,197
601,Control,5,9/17/21,6,4,47,12,197
602,HotWater,1,9/17/21,3,3,NA,NA,197
602,HotWater,2,9/17/21,4,3,NA,NA,197
602,HotWater,3,9/17/21,7,0,NA,NA,197
602,HotWater,4,9/17/21,2,1,NA,NA,197
602,HotWater,5,9/17/21,2,0,18,7,197
603,Extinguish,1,9/17/21,2,1,NA,NA,197
603,Extinguish,2,9/17/21,3,0,NA,NA,197
603,Extinguish,3,9/17/21,3,1,NA,NA,197
603,Extinguish,4,9/17/21,1,1,NA,NA,197
603,Extinguish,5,9/17/21,3,1,12,4,197
604,Clinch,1,9/17/21,2,1,NA,NA,197
604,Clinch,2,9/17/21,2,0,NA,NA,197
604,Clinch,3,9/17/21,4,0,NA,NA,197
604,Clinch,4,9/17/21,5,2,NA,NA,197
604,Clinch,5,9/17/21,1,2,14,5,197
605,Chlorpyrifos,1,9/17/21,4,2,NA,NA,197
605,Chlorpyrifos,2,9/17/21,4,0,NA,NA,197
605,Chlorpyrifos,3,9/17/21,7,2,NA,NA,197
605,Chlorpyrifos,4,9/17/21,7,2,NA,NA,197
605,Chlorpyrifos,5,9/17/21,6,2,28,8,197
101,Control,1,10/1/21,5,3,NA,NA,211
101,Control,2,10/1/21,2,1,NA,NA,211
101,Control,3,10/1/21,4,2,NA,NA,211
101,Control,4,10/1/21,3,2,NA,NA,211
101,Control,5,10/1/21,8,2,22,10,211
102,HotWater,1,10/1/21,1,2,NA,NA,211
102,HotWater,2,10/1/21,0,0,NA,NA,211
102,HotWater,3,10/1/21,2,2,NA,NA,211
102,HotWater,4,10/1/21,4,0,NA,NA,211
102,HotWater,5,10/1/21,0,1,7,5,211
103,Chlorpyrifos,1,10/1/21,3,2,NA,NA,211
103,Chlorpyrifos,2,10/1/21,2,2,NA,NA,211
103,Chlorpyrifos,3,10/1/21,4,0,NA,NA,211
103,Chlorpyrifos,4,10/1/21,3,1,NA,NA,211
103,Chlorpyrifos,5,10/1/21,6,0,18,5,211
104,Clinch,1,10/1/21,3,0,NA,NA,211
104,Clinch,2,10/1/21,0,1,NA,NA,211
104,Clinch,3,10/1/21,1,0,NA,NA,211
104,Clinch,4,10/1/21,2,1,NA,NA,211
104,Clinch,5,10/1/21,0,3,6,5,211
105,Extinguish,1,10/1/21,0,2,NA,NA,211
105,Extinguish,2,10/1/21,1,1,NA,NA,211
105,Extinguish,3,10/1/21,3,3,NA,NA,211
105,Extinguish,4,10/1/21,3,1,NA,NA,211
105,Extinguish,5,10/1/21,4,4,11,11,211
201,Chlorpyrifos,1,10/1/21,0,0,NA,NA,211
201,Chlorpyrifos,2,10/1/21,4,0,NA,NA,211
201,Chlorpyrifos,3,10/1/21,0,3,NA,NA,211
201,Chlorpyrifos,4,10/1/21,2,0,NA,NA,211
201,Chlorpyrifos,5,10/1/21,1,2,7,5,211
202,Clinch,1,10/1/21,1,2,NA,NA,211
202,Clinch,2,10/1/21,3,1,NA,NA,211
202,Clinch,3,10/1/21,0,3,NA,NA,211
202,Clinch,4,10/1/21,2,0,NA,NA,211
202,Clinch,5,10/1/21,1,0,7,6,211
203,HotWater,1,10/1/21,0,2,NA,NA,211
203,HotWater,2,10/1/21,1,1,NA,NA,211
203,HotWater,3,10/1/21,0,0,NA,NA,211
203,HotWater,4,10/1/21,0,0,NA,NA,211
203,HotWater,5,10/1/21,0,0,1,3,211
204,Extinguish,1,10/1/21,2,2,NA,NA,211
204,Extinguish,2,10/1/21,2,1,NA,NA,211
204,Extinguish,3,10/1/21,2,0,NA,NA,211
204,Extinguish,4,10/1/21,1,1,NA,NA,211
204,Extinguish,5,10/1/21,1,1,8,5,211
205,Control,1,10/1/21,7,2,NA,NA,211
205,Control,2,10/1/21,4,2,NA,NA,211
205,Control,3,10/1/21,4,3,NA,NA,211
205,Control,4,10/1/21,4,3,NA,NA,211
205,Control,5,10/1/21,5,3,24,13,211
301,Chlorpyrifos,1,10/1/21,0,1,NA,NA,211
301,Chlorpyrifos,2,10/1/21,0,1,NA,NA,211
301,Chlorpyrifos,3,10/1/21,1,2,NA,NA,211
301,Chlorpyrifos,4,10/1/21,0,1,NA,NA,211
301,Chlorpyrifos,5,10/1/21,0,0,1,5,211
302,Extinguish,1,10/1/21,2,2,NA,NA,211
302,Extinguish,2,10/1/21,0,1,NA,NA,211
302,Extinguish,3,10/1/21,1,2,NA,NA,211
302,Extinguish,4,10/1/21,1,1,NA,NA,211
302,Extinguish,5,10/1/21,0,2,4,8,211
303,Clinch,1,10/1/21,1,2,NA,NA,211
303,Clinch,2,10/1/21,1,2,NA,NA,211
303,Clinch,3,10/1/21,1,0,NA,NA,211
303,Clinch,4,10/1/21,1,1,NA,NA,211
303,Clinch,5,10/1/21,0,1,4,6,211
304,HotWater,1,10/1/21,3,2,NA,NA,211
304,HotWater,2,10/1/21,2,1,NA,NA,211
304,HotWater,3,10/1/21,0,1,NA,NA,211
304,HotWater,4,10/1/21,0,1,NA,NA,211
304,HotWater,5,10/1/21,2,1,7,6,211
305,Control,1,10/1/21,2,2,NA,NA,211
305,Control,2,10/1/21,2,7,NA,NA,211
305,Control,3,10/1/21,1,2,NA,NA,211
305,Control,4,10/1/21,1,2,NA,NA,211
305,Control,5,10/1/21,2,2,8,15,211
401,HotWater,1,10/1/21,0,3,NA,NA,211
401,HotWater,2,10/1/21,2,1,NA,NA,211
401,HotWater,3,10/1/21,0,1,NA,NA,211
401,HotWater,4,10/1/21,3,0,NA,NA,211
401,HotWater,5,10/1/21,1,0,6,5,211
402,Extinguish,1,10/1/21,2,2,NA,NA,211
402,Extinguish,2,10/1/21,3,0,NA,NA,211
402,Extinguish,3,10/1/21,3,2,NA,NA,211
402,Extinguish,4,10/1/21,2,3,NA,NA,211
402,Extinguish,5,10/1/21,2,0,12,7,211
403,Control,1,10/1/21,4,2,NA,NA,211
403,Control,2,10/1/21,1,4,NA,NA,211
403,Control,3,10/1/21,3,3,NA,NA,211
403,Control,4,10/1/21,2,1,NA,NA,211
403,Control,5,10/1/21,4,2,14,12,211
404,Clinch,1,10/1/21,7,2,NA,NA,211
404,Clinch,2,10/1/21,1,1,NA,NA,211
404,Clinch,3,10/1/21,3,4,NA,NA,211
404,Clinch,4,10/1/21,0,0,NA,NA,211
404,Clinch,5,10/1/21,1,0,12,7,211
405,Chlorpyrifos,1,10/1/21,5,0,NA,NA,211
405,Chlorpyrifos,2,10/1/21,0,1,NA,NA,211
405,Chlorpyrifos,3,10/1/21,6,1,NA,NA,211
405,Chlorpyrifos,4,10/1/21,3,1,NA,NA,211
405,Chlorpyrifos,5,10/1/21,2,0,16,3,211
501,Clinch,1,10/1/21,0,2,NA,NA,211
501,Clinch,2,10/1/21,0,1,NA,NA,211
501,Clinch,3,10/1/21,0,3,NA,NA,211
501,Clinch,4,10/1/21,1,0,NA,NA,211
501,Clinch,5,10/1/21,1,0,2,6,211
502,Control,1,10/1/21,1,3,NA,NA,211
502,Control,2,10/1/21,1,1,NA,NA,211
502,Control,3,10/1/21,0,1,NA,NA,211
502,Control,4,10/1/21,1,0,NA,NA,211
502,Control,5,10/1/21,0,0,3,5,211
503,Chlorpyrifos,1,10/1/21,0,2,NA,NA,211
503,Chlorpyrifos,2,10/1/21,1,1,NA,NA,211
503,Chlorpyrifos,3,10/1/21,0,1,NA,NA,211
503,Chlorpyrifos,4,10/1/21,1,0,NA,NA,211
503,Chlorpyrifos,5,10/1/21,0,1,2,5,211
504,Extinguish,1,10/1/21,2,4,NA,NA,211
504,Extinguish,2,10/1/21,2,2,NA,NA,211
504,Extinguish,3,10/1/21,0,1,NA,NA,211
504,Extinguish,4,10/1/21,2,0,NA,NA,211
504,Extinguish,5,10/1/21,2,3,8,10,211
505,HotWater,1,10/1/21,1,3,NA,NA,211
505,HotWater,2,10/1/21,3,4,NA,NA,211
505,HotWater,3,10/1/21,2,2,NA,NA,211
505,HotWater,4,10/1/21,3,1,NA,NA,211
505,HotWater,5,10/1/21,1,1,10,11,211
601,Control,1,10/1/21,4,1,NA,NA,211
601,Control,2,10/1/21,4,2,NA,NA,211
601,Control,3,10/1/21,2,2,NA,NA,211
601,Control,4,10/1/21,4,2,NA,NA,211
601,Control,5,10/1/21,4,1,18,8,211
602,HotWater,1,10/1/21,0,1,NA,NA,211
602,HotWater,2,10/1/21,0,1,NA,NA,211
602,HotWater,3,10/1/21,1,0,NA,NA,211
602,HotWater,4,10/1/21,1,1,NA,NA,211
602,HotWater,5,10/1/21,0,3,2,6,211
603,Extinguish,1,10/1/21,1,3,NA,NA,211
603,Extinguish,2,10/1/21,0,0,NA,NA,211
603,Extinguish,3,10/1/21,1,1,NA,NA,211
603,Extinguish,4,10/1/21,0,0,NA,NA,211
603,Extinguish,5,10/1/21,3,1,5,5,211
604,Clinch,1,10/1/21,0,0,NA,NA,211
604,Clinch,2,10/1/21,0,0,NA,NA,211
604,Clinch,3,10/1/21,0,0,NA,NA,211
604,Clinch,4,10/1/21,0,0,NA,NA,211
604,Clinch,5,10/1/21,1,0,1,0,211
605,Chlorpyrifos,1,10/1/21,0,1,NA,NA,211
605,Chlorpyrifos,2,10/1/21,0,1,NA,NA,211
605,Chlorpyrifos,3,10/1/21,1,4,NA,NA,211
605,Chlorpyrifos,4,10/1/21,0,3,NA,NA,211
605,Chlorpyrifos,5,10/1/21,2,1,3,10,211
101,Control,1,10/15/21,0,2,NA,NA,225
101,Control,2,10/15/21,0,4,NA,NA,225
101,Control,3,10/15/21,0,3,NA,NA,225
101,Control,4,10/15/21,2,2,NA,NA,225
101,Control,5,10/15/21,3,2,5,13,225
102,HotWater,1,10/15/21,1,3,NA,NA,225
102,HotWater,2,10/15/21,0,4,NA,NA,225
102,HotWater,3,10/15/21,2,2,NA,NA,225
102,HotWater,4,10/15/21,1,2,NA,NA,225
102,HotWater,5,10/15/21,0,0,4,11,225
103,Chlorpyrifos,1,10/15/21,3,3,NA,NA,225
103,Chlorpyrifos,2,10/15/21,1,2,NA,NA,225
103,Chlorpyrifos,3,10/15/21,1,2,NA,NA,225
103,Chlorpyrifos,4,10/15/21,0,2,NA,NA,225
103,Chlorpyrifos,5,10/15/21,1,4,6,13,225
104,Clinch,1,10/15/21,0,1,NA,NA,225
104,Clinch,2,10/15/21,0,1,NA,NA,225
104,Clinch,3,10/15/21,0,1,NA,NA,225
104,Clinch,4,10/15/21,1,0,NA,NA,225
104,Clinch,5,10/15/21,0,0,1,3,225
105,Extinguish,1,10/15/21,0,1,NA,NA,225
105,Extinguish,2,10/15/21,0,2,NA,NA,225
105,Extinguish,3,10/15/21,1,1,NA,NA,225
105,Extinguish,4,10/15/21,1,2,NA,NA,225
105,Extinguish,5,10/15/21,0,1,2,7,225
201,Chlorpyrifos,1,10/15/21,0,1,NA,NA,225
201,Chlorpyrifos,2,10/15/21,2,1,NA,NA,225
201,Chlorpyrifos,3,10/15/21,0,1,NA,NA,225
201,Chlorpyrifos,4,10/15/21,0,1,NA,NA,225
201,Chlorpyrifos,5,10/15/21,1,0,3,4,225
202,Clinch,1,10/15/21,3,1,NA,NA,225
202,Clinch,2,10/15/21,2,1,NA,NA,225
202,Clinch,3,10/15/21,0,2,NA,NA,225
202,Clinch,4,10/15/21,0,0,NA,NA,225
202,Clinch,5,10/15/21,0,1,5,5,225
203,HotWater,1,10/15/21,1,1,NA,NA,225
203,HotWater,2,10/15/21,0,1,NA,NA,225
203,HotWater,3,10/15/21,0,2,NA,NA,225
203,HotWater,4,10/15/21,0,1,NA,NA,225
203,HotWater,5,10/15/21,0,0,1,5,225
204,Extinguish,1,10/15/21,0,2,NA,NA,225
204,Extinguish,2,10/15/21,2,1,NA,NA,225
204,Extinguish,3,10/15/21,0,1,NA,NA,225
204,Extinguish,4,10/15/21,1,2,NA,NA,225
204,Extinguish,5,10/15/21,0,1,3,7,225
205,Control,1,10/15/21,7,3,NA,NA,225
205,Control,2,10/15/21,1,2,NA,NA,225
205,Control,3,10/15/21,3,2,NA,NA,225
205,Control,4,10/15/21,3,1,NA,NA,225
205,Control,5,10/15/21,4,2,18,10,225
301,Chlorpyrifos,1,10/15/21,0,0,NA,NA,225
301,Chlorpyrifos,2,10/15/21,0,0,NA,NA,225
301,Chlorpyrifos,3,10/15/21,1,1,NA,NA,225
301,Chlorpyrifos,4,10/15/21,1,0,NA,NA,225
301,Chlorpyrifos,5,10/15/21,6,1,8,2,225
302,Extinguish,1,10/15/21,1,5,NA,NA,225
302,Extinguish,2,10/15/21,0,2,NA,NA,225
302,Extinguish,3,10/15/21,1,0,NA,NA,225
302,Extinguish,4,10/15/21,0,2,NA,NA,225
302,Extinguish,5,10/15/21,3,0,5,9,225
303,Clinch,1,10/15/21,1,1,NA,NA,225
303,Clinch,2,10/15/21,0,0,NA,NA,225
303,Clinch,3,10/15/21,1,1,NA,NA,225
303,Clinch,4,10/15/21,2,0,NA,NA,225
303,Clinch,5,10/15/21,1,1,5,3,225
304,HotWater,1,10/15/21,1,1,NA,NA,225
304,HotWater,2,10/15/21,2,2,NA,NA,225
304,HotWater,3,10/15/21,0,0,NA,NA,225
304,HotWater,4,10/15/21,0,1,NA,NA,225
304,HotWater,5,10/15/21,0,2,3,6,225
305,Control,1,10/15/21,2,2,NA,NA,225
305,Control,2,10/15/21,0,0,NA,NA,225
305,Control,3,10/15/21,5,1,NA,NA,225
305,Control,4,10/15/21,2,0,NA,NA,225
305,Control,5,10/15/21,0,0,9,3,225
401,HotWater,1,10/15/21,1,0,NA,NA,225
401,HotWater,2,10/15/21,2,0,NA,NA,225
401,HotWater,3,10/15/21,0,0,NA,NA,225
401,HotWater,4,10/15/21,2,0,NA,NA,225
401,HotWater,5,10/15/21,0,1,5,1,225
402,Extinguish,1,10/15/21,0,0,NA,NA,225
402,Extinguish,2,10/15/21,0,0,NA,NA,225
402,Extinguish,3,10/15/21,0,0,NA,NA,225
402,Extinguish,4,10/15/21,1,2,NA,NA,225
402,Extinguish,5,10/15/21,1,0,2,2,225
403,Control,1,10/15/21,0,0,NA,NA,225
403,Control,2,10/15/21,2,1,NA,NA,225
403,Control,3,10/15/21,3,1,NA,NA,225
403,Control,4,10/15/21,1,1,NA,NA,225
403,Control,5,10/15/21,3,0,9,3,225
404,Clinch,1,10/15/21,0,0,NA,NA,225
404,Clinch,2,10/15/21,2,1,NA,NA,225
404,Clinch,3,10/15/21,0,0,NA,NA,225
404,Clinch,4,10/15/21,0,0,NA,NA,225
404,Clinch,5,10/15/21,1,0,3,1,225
405,Chlorpyrifos,1,10/15/21,3,0,NA,NA,225
405,Chlorpyrifos,2,10/15/21,3,1,NA,NA,225
405,Chlorpyrifos,3,10/15/21,1,1,NA,NA,225
405,Chlorpyrifos,4,10/15/21,0,1,NA,NA,225
405,Chlorpyrifos,5,10/15/21,1,0,8,3,225
501,Clinch,1,10/15/21,0,3,NA,NA,225
501,Clinch,2,10/15/21,3,1,NA,NA,225
501,Clinch,3,10/15/21,4,1,NA,NA,225
501,Clinch,4,10/15/21,1,2,NA,NA,225
501,Clinch,5,10/15/21,1,2,9,9,225
502,Control,1,10/15/21,5,2,NA,NA,225
502,Control,2,10/15/21,7,2,NA,NA,225
502,Control,3,10/15/21,7,0,NA,NA,225
502,Control,4,10/15/21,5,1,NA,NA,225
502,Control,5,10/15/21,3,1,27,6,225
503,Chlorpyrifos,1,10/15/21,5,2,NA,NA,225
503,Chlorpyrifos,2,10/15/21,8,1,NA,NA,225
503,Chlorpyrifos,3,10/15/21,5,4,NA,NA,225
503,Chlorpyrifos,4,10/15/21,2,2,NA,NA,225
503,Chlorpyrifos,5,10/15/21,1,1,21,10,225
504,Extinguish,1,10/15/21,1,3,NA,NA,225
504,Extinguish,2,10/15/21,3,3,NA,NA,225
504,Extinguish,3,10/15/21,1,4,NA,NA,225
504,Extinguish,4,10/15/21,1,0,NA,NA,225
504,Extinguish,5,10/15/21,1,2,7,12,225
505,HotWater,1,10/15/21,3,1,NA,NA,225
505,HotWater,2,10/15/21,3,3,NA,NA,225
505,HotWater,3,10/15/21,4,1,NA,NA,225
505,HotWater,4,10/15/21,3,2,NA,NA,225
505,HotWater,5,10/15/21,4,2,17,9,225
601,Control,1,10/15/21,4,3,NA,NA,225
601,Control,2,10/15/21,0,0,NA,NA,225
601,Control,3,10/15/21,1,1,NA,NA,225
601,Control,4,10/15/21,0,2,NA,NA,225
601,Control,5,10/15/21,2,0,7,6,225
602,HotWater,1,10/15/21,2,0,NA,NA,225
602,HotWater,2,10/15/21,0,1,NA,NA,225
602,HotWater,3,10/15/21,0,0,NA,NA,225
602,HotWater,4,10/15/21,0,1,NA,NA,225
602,HotWater,5,10/15/21,0,0,2,2,225
603,Extinguish,1,10/15/21,2,3,NA,NA,225
603,Extinguish,2,10/15/21,1,1,NA,NA,225
603,Extinguish,3,10/15/21,0,0,NA,NA,225
603,Extinguish,4,10/15/21,0,0,NA,NA,225
603,Extinguish,5,10/15/21,2,2,5,6,225
604,Clinch,1,10/15/21,0,0,NA,NA,225
604,Clinch,2,10/15/21,0,0,NA,NA,225
604,Clinch,3,10/15/21,0,1,NA,NA,225
604,Clinch,4,10/15/21,0,0,NA,NA,225
604,Clinch,5,10/15/21,3,1,3,2,225
605,Chlorpyrifos,1,10/15/21,4,2,NA,NA,225
605,Chlorpyrifos,2,10/15/21,1,4,NA,NA,225
605,Chlorpyrifos,3,10/15/21,4,0,NA,NA,225
605,Chlorpyrifos,4,10/15/21,3,5,NA,NA,225
605,Chlorpyrifos,5,10/15/21,1,3,13,14,225
101,Control,1,10/29/21,5,2,NA,NA,239
101,Control,2,10/29/21,1,1,NA,NA,239
101,Control,3,10/29/21,6,3,NA,NA,239
101,Control,4,10/29/21,5,2,NA,NA,239
101,Control,5,10/29/21,9,1,26,9,239
102,HotWater,1,10/29/21,1,3,NA,NA,239
102,HotWater,2,10/29/21,4,0,NA,NA,239
102,HotWater,3,10/29/21,6,1,NA,NA,239
102,HotWater,4,10/29/21,3,2,NA,NA,239
102,HotWater,5,10/29/21,2,2,16,8,239
103,Chlorpyrifos,1,10/29/21,3,0,NA,NA,239
103,Chlorpyrifos,2,10/29/21,7,0,NA,NA,239
103,Chlorpyrifos,3,10/29/21,5,1,NA,NA,239
103,Chlorpyrifos,4,10/29/21,7,0,NA,NA,239
103,Chlorpyrifos,5,10/29/21,4,4,26,5,239
104,Clinch,1,10/29/21,1,0,NA,NA,239
104,Clinch,2,10/29/21,1,0,NA,NA,239
104,Clinch,3,10/29/21,1,2,NA,NA,239
104,Clinch,4,10/29/21,1,4,NA,NA,239
104,Clinch,5,10/29/21,1,3,5,9,239
105,Extinguish,1,10/29/21,2,1,NA,NA,239
105,Extinguish,2,10/29/21,1,0,NA,NA,239
105,Extinguish,3,10/29/21,1,2,NA,NA,239
105,Extinguish,4,10/29/21,2,1,NA,NA,239
105,Extinguish,5,10/29/21,6,0,12,4,239
201,Chlorpyrifos,1,10/29/21,3,0,NA,NA,239
201,Chlorpyrifos,2,10/29/21,4,1,NA,NA,239
201,Chlorpyrifos,3,10/29/21,2,1,NA,NA,239
201,Chlorpyrifos,4,10/29/21,5,0,NA,NA,239
201,Chlorpyrifos,5,10/29/21,1,0,15,2,239
202,Clinch,1,10/29/21,1,1,NA,NA,239
202,Clinch,2,10/29/21,4,3,NA,NA,239
202,Clinch,3,10/29/21,1,0,NA,NA,239
202,Clinch,4,10/29/21,0,0,NA,NA,239
202,Clinch,5,10/29/21,0,0,6,4,239
203,HotWater,1,10/29/21,2,1,NA,NA,239
203,HotWater,2,10/29/21,6,0,NA,NA,239
203,HotWater,3,10/29/21,0,1,NA,NA,239
203,HotWater,4,10/29/21,4,0,NA,NA,239
203,HotWater,5,10/29/21,0,1,12,3,239
204,Extinguish,1,10/29/21,0,1,NA,NA,239
204,Extinguish,2,10/29/21,1,0,NA,NA,239
204,Extinguish,3,10/29/21,0,0,NA,NA,239
204,Extinguish,4,10/29/21,0,0,NA,NA,239
204,Extinguish,5,10/29/21,1,0,2,1,239
205,Control,1,10/29/21,7,2,NA,NA,239
205,Control,2,10/29/21,5,4,NA,NA,239
205,Control,3,10/29/21,3,1,NA,NA,239
205,Control,4,10/29/21,3,1,NA,NA,239
205,Control,5,10/29/21,5,1,23,9,239
301,Chlorpyrifos,1,10/29/21,2,1,NA,NA,239
301,Chlorpyrifos,2,10/29/21,4,2,NA,NA,239
301,Chlorpyrifos,3,10/29/21,2,1,NA,NA,239
301,Chlorpyrifos,4,10/29/21,4,2,NA,NA,239
301,Chlorpyrifos,5,10/29/21,3,0,15,6,239
302,Extinguish,1,10/29/21,1,1,NA,NA,239
302,Extinguish,2,10/29/21,2,2,NA,NA,239
302,Extinguish,3,10/29/21,0,0,NA,NA,239
302,Extinguish,4,10/29/21,1,0,NA,NA,239
302,Extinguish,5,10/29/21,2,1,6,4,239
303,Clinch,1,10/29/21,0,2,NA,NA,239
303,Clinch,2,10/29/21,0,1,NA,NA,239
303,Clinch,3,10/29/21,1,1,NA,NA,239
303,Clinch,4,10/29/21,0,1,NA,NA,239
303,Clinch,5,10/29/21,0,0,1,5,239
304,HotWater,1,10/29/21,0,2,NA,NA,239
304,HotWater,2,10/29/21,1,0,NA,NA,239
304,HotWater,3,10/29/21,2,1,NA,NA,239
304,HotWater,4,10/29/21,0,2,NA,NA,239
304,HotWater,5,10/29/21,3,0,6,5,239
305,Control,1,10/29/21,1,2,NA,NA,239
305,Control,2,10/29/21,2,0,NA,NA,239
305,Control,3,10/29/21,1,0,NA,NA,239
305,Control,4,10/29/21,2,0,NA,NA,239
305,Control,5,10/29/21,5,3,11,5,239
401,HotWater,1,10/29/21,2,2,NA,NA,239
